CalendarDate Year        Quarter MonthNo     MonthName                      Day         WeekDayName                    YearMonth        MonthDay         DayType WeekOfYear  WeekOfMonth          DayOfMonth  YearMonthKey YearQuarter                YearFiscalQuarterEnd YearEnd
------------ ----------- ------- ----------- ------------------------------ ----------- ------------------------------ ---------------- ---------------- ------- ----------- -------------------- ----------- ------------ -------------------------- -------------------- -----------
2013-06-05   2013        Q2      6           June                           5           Wednesday                      2013-Jun         Jun-5            WeekDay 23          5                    5           201306       2013-Q2                    2013-Q4              2013
2013-06-06   2013        Q2      6           June                           6           Thursday                       2013-Jun         Jun-6            WeekDay 23          6                    6           201306       2013-Q2                    2013-Q4              2013
2013-06-07   2013        Q2      6           June                           7           Friday                         2013-Jun         Jun-7            WeekDay 23          7                    7           201306       2013-Q2                    2013-Q4              2013
2013-06-08   2013        Q2      6           June                           8           Saturday                       2013-Jun         Jun-8            WeekEnd 23          8                    8           201306       2013-Q2                    2013-Q4              2013
2013-06-09   2013        Q2      6           June                           9           Sunday                         2013-Jun         Jun-9            WeekEnd 24          9                    9           201306       2013-Q2                    2013-Q4              2013
2013-06-10   2013        Q2      6           June                           10          Monday                         2013-Jun         Jun-10           WeekDay 24          10                   10          201306       2013-Q2                    2013-Q4              2013
2013-06-11   2013        Q2      6           June                           11          Tuesday                        2013-Jun         Jun-11           WeekDay 24          11                   11          201306       2013-Q2                    2013-Q4              2013
2013-06-12   2013        Q2      6           June                           12          Wednesday                      2013-Jun         Jun-12           WeekDay 24          12                   12          201306       2013-Q2                    2013-Q4              2013
2013-06-13   2013        Q2      6           June                           13          Thursday                       2013-Jun         Jun-13           WeekDay 24          13                   13          201306       2013-Q2                    2013-Q4              2013
2013-06-14   2013        Q2      6           June                           14          Friday                         2013-Jun         Jun-14           WeekDay 24          14                   14          201306       2013-Q2                    2013-Q4              2013
2013-06-15   2013        Q2      6           June                           15          Saturday                       2013-Jun         Jun-15           WeekEnd 24          15                   15          201306       2013-Q2                    2013-Q4              2013
2013-06-16   2013        Q2      6           June                           16          Sunday                         2013-Jun         Jun-16           WeekEnd 25          16                   16          201306       2013-Q2                    2013-Q4              2013
2013-06-17   2013        Q2      6           June                           17          Monday                         2013-Jun         Jun-17           WeekDay 25          17                   17          201306       2013-Q2                    2013-Q4              2013
2013-06-18   2013        Q2      6           June                           18          Tuesday                        2013-Jun         Jun-18           WeekDay 25          18                   18          201306       2013-Q2                    2013-Q4              2013
2013-06-19   2013        Q2      6           June                           19          Wednesday                      2013-Jun         Jun-19           WeekDay 25          19                   19          201306       2013-Q2                    2013-Q4              2013
2013-06-20   2013        Q2      6           June                           20          Thursday                       2013-Jun         Jun-20           WeekDay 25          20                   20          201306       2013-Q2                    2013-Q4              2013
2013-06-21   2013        Q2      6           June                           21          Friday                         2013-Jun         Jun-21           WeekDay 25          21                   21          201306       2013-Q2                    2013-Q4              2013
2013-06-22   2013        Q2      6           June                           22          Saturday                       2013-Jun         Jun-22           WeekEnd 25          22                   22          201306       2013-Q2                    2013-Q4              2013
2013-06-23   2013        Q2      6           June                           23          Sunday                         2013-Jun         Jun-23           WeekEnd 26          23                   23          201306       2013-Q2                    2013-Q4              2013
2013-06-24   2013        Q2      6           June                           24          Monday                         2013-Jun         Jun-24           WeekDay 26          24                   24          201306       2013-Q2                    2013-Q4              2013
2013-06-25   2013        Q2      6           June                           25          Tuesday                        2013-Jun         Jun-25           WeekDay 26          25                   25          201306       2013-Q2                    2013-Q4              2013
2013-06-26   2013        Q2      6           June                           26          Wednesday                      2013-Jun         Jun-26           WeekDay 26          26                   26          201306       2013-Q2                    2013-Q4              2013
2013-06-27   2013        Q2      6           June                           27          Thursday                       2013-Jun         Jun-27           WeekDay 26          27                   27          201306       2013-Q2                    2013-Q4              2013
2013-06-28   2013        Q2      6           June                           28          Friday                         2013-Jun         Jun-28           WeekDay 26          28                   28          201306       2013-Q2                    2013-Q4              2013
2013-06-29   2013        Q2      6           June                           29          Saturday                       2013-Jun         Jun-29           WeekEnd 26          29                   29          201306       2013-Q2                    2013-Q4              2013
2013-06-30   2013        Q2      6           June                           30          Sunday                         2013-Jun         Jun-30           WeekEnd 27          30                   30          201306       2013-Q2                    2013-Q4              2013
2013-07-01   2013        Q3      7           July                           1           Monday                         2013-Jul         Jul-1            WeekDay 27          1                    1           201307       2013-Q3                    2013-Q4              2013
2013-07-02   2013        Q3      7           July                           2           Tuesday                        2013-Jul         Jul-2            WeekDay 27          2                    2           201307       2013-Q3                    2013-Q4              2013
2013-07-03   2013        Q3      7           July                           3           Wednesday                      2013-Jul         Jul-3            WeekDay 27          3                    3           201307       2013-Q3                    2013-Q4              2013
2013-07-04   2013        Q3      7           July                           4           Thursday                       2013-Jul         Jul-4            WeekDay 27          4                    4           201307       2013-Q3                    2013-Q4              2013
2013-07-05   2013        Q3      7           July                           5           Friday                         2013-Jul         Jul-5            WeekDay 27          5                    5           201307       2013-Q3                    2013-Q4              2013
2013-07-06   2013        Q3      7           July                           6           Saturday                       2013-Jul         Jul-6            WeekEnd 27          6                    6           201307       2013-Q3                    2013-Q4              2013
2013-07-07   2013        Q3      7           July                           7           Sunday                         2013-Jul         Jul-7            WeekEnd 28          7                    7           201307       2013-Q3                    2013-Q4              2013
2013-07-08   2013        Q3      7           July                           8           Monday                         2013-Jul         Jul-8            WeekDay 28          8                    8           201307       2013-Q3                    2013-Q4              2013
2013-07-09   2013        Q3      7           July                           9           Tuesday                        2013-Jul         Jul-9            WeekDay 28          9                    9           201307       2013-Q3                    2013-Q4              2013
2013-07-10   2013        Q3      7           July                           10          Wednesday                      2013-Jul         Jul-10           WeekDay 28          10                   10          201307       2013-Q3                    2013-Q4              2013
2013-07-11   2013        Q3      7           July                           11          Thursday                       2013-Jul         Jul-11           WeekDay 28          11                   11          201307       2013-Q3                    2013-Q4              2013
2013-07-12   2013        Q3      7           July                           12          Friday                         2013-Jul         Jul-12           WeekDay 28          12                   12          201307       2013-Q3                    2013-Q4              2013
2013-07-13   2013        Q3      7           July                           13          Saturday                       2013-Jul         Jul-13           WeekEnd 28          13                   13          201307       2013-Q3                    2013-Q4              2013
2013-07-14   2013        Q3      7           July                           14          Sunday                         2013-Jul         Jul-14           WeekEnd 29          14                   14          201307       2013-Q3                    2013-Q4              2013
2013-07-15   2013        Q3      7           July                           15          Monday                         2013-Jul         Jul-15           WeekDay 29          15                   15          201307       2013-Q3                    2013-Q4              2013
2013-07-16   2013        Q3      7           July                           16          Tuesday                        2013-Jul         Jul-16           WeekDay 29          16                   16          201307       2013-Q3                    2013-Q4              2013
2013-07-17   2013        Q3      7           July                           17          Wednesday                      2013-Jul         Jul-17           WeekDay 29          17                   17          201307       2013-Q3                    2013-Q4              2013
2013-07-18   2013        Q3      7           July                           18          Thursday                       2013-Jul         Jul-18           WeekDay 29          18                   18          201307       2013-Q3                    2013-Q4              2013
2013-07-19   2013        Q3      7           July                           19          Friday                         2013-Jul         Jul-19           WeekDay 29          19                   19          201307       2013-Q3                    2013-Q4              2013
2013-07-20   2013        Q3      7           July                           20          Saturday                       2013-Jul         Jul-20           WeekEnd 29          20                   20          201307       2013-Q3                    2013-Q4              2013
2013-07-21   2013        Q3      7           July                           21          Sunday                         2013-Jul         Jul-21           WeekEnd 30          21                   21          201307       2013-Q3                    2013-Q4              2013
2013-07-22   2013        Q3      7           July                           22          Monday                         2013-Jul         Jul-22           WeekDay 30          22                   22          201307       2013-Q3                    2013-Q4              2013
2013-07-23   2013        Q3      7           July                           23          Tuesday                        2013-Jul         Jul-23           WeekDay 30          23                   23          201307       2013-Q3                    2013-Q4              2013
2013-07-24   2013        Q3      7           July                           24          Wednesday                      2013-Jul         Jul-24           WeekDay 30          24                   24          201307       2013-Q3                    2013-Q4              2013
2013-07-25   2013        Q3      7           July                           25          Thursday                       2013-Jul         Jul-25           WeekDay 30          25                   25          201307       2013-Q3                    2013-Q4              2013
2013-07-26   2013        Q3      7           July                           26          Friday                         2013-Jul         Jul-26           WeekDay 30          26                   26          201307       2013-Q3                    2013-Q4              2013
2013-07-27   2013        Q3      7           July                           27          Saturday                       2013-Jul         Jul-27           WeekEnd 30          27                   27          201307       2013-Q3                    2013-Q4              2013
2013-07-28   2013        Q3      7           July                           28          Sunday                         2013-Jul         Jul-28           WeekEnd 31          28                   28          201307       2013-Q3                    2013-Q4              2013
2013-07-29   2013        Q3      7           July                           29          Monday                         2013-Jul         Jul-29           WeekDay 31          29                   29          201307       2013-Q3                    2013-Q4              2013
2013-07-30   2013        Q3      7           July                           30          Tuesday                        2013-Jul         Jul-30           WeekDay 31          30                   30          201307       2013-Q3                    2013-Q4              2013
2013-07-31   2013        Q3      7           July                           31          Wednesday                      2013-Jul         Jul-31           WeekDay 31          31                   31          201307       2013-Q3                    2013-Q4              2013
2013-08-01   2013        Q3      8           August                         1           Thursday                       2013-Aug         Aug-1            WeekDay 31          1                    1           201308       2013-Q3                    2013-Q4              2013
2013-08-02   2013        Q3      8           August                         2           Friday                         2013-Aug         Aug-2            WeekDay 31          2                    2           201308       2013-Q3                    2013-Q4              2013
2013-08-03   2013        Q3      8           August                         3           Saturday                       2013-Aug         Aug-3            WeekEnd 31          3                    3           201308       2013-Q3                    2013-Q4              2013
2013-08-04   2013        Q3      8           August                         4           Sunday                         2013-Aug         Aug-4            WeekEnd 32          4                    4           201308       2013-Q3                    2013-Q4              2013
2013-08-05   2013        Q3      8           August                         5           Monday                         2013-Aug         Aug-5            WeekDay 32          5                    5           201308       2013-Q3                    2013-Q4              2013
2013-08-06   2013        Q3      8           August                         6           Tuesday                        2013-Aug         Aug-6            WeekDay 32          6                    6           201308       2013-Q3                    2013-Q4              2013
2013-08-07   2013        Q3      8           August                         7           Wednesday                      2013-Aug         Aug-7            WeekDay 32          7                    7           201308       2013-Q3                    2013-Q4              2013
2013-08-08   2013        Q3      8           August                         8           Thursday                       2013-Aug         Aug-8            WeekDay 32          8                    8           201308       2013-Q3                    2013-Q4              2013
2013-08-09   2013        Q3      8           August                         9           Friday                         2013-Aug         Aug-9            WeekDay 32          9                    9           201308       2013-Q3                    2013-Q4              2013
2013-08-10   2013        Q3      8           August                         10          Saturday                       2013-Aug         Aug-10           WeekEnd 32          10                   10          201308       2013-Q3                    2013-Q4              2013
2013-08-11   2013        Q3      8           August                         11          Sunday                         2013-Aug         Aug-11           WeekEnd 33          11                   11          201308       2013-Q3                    2013-Q4              2013
2013-08-12   2013        Q3      8           August                         12          Monday                         2013-Aug         Aug-12           WeekDay 33          12                   12          201308       2013-Q3                    2013-Q4              2013
2013-08-13   2013        Q3      8           August                         13          Tuesday                        2013-Aug         Aug-13           WeekDay 33          13                   13          201308       2013-Q3                    2013-Q4              2013
2013-08-14   2013        Q3      8           August                         14          Wednesday                      2013-Aug         Aug-14           WeekDay 33          14                   14          201308       2013-Q3                    2013-Q4              2013
2013-08-15   2013        Q3      8           August                         15          Thursday                       2013-Aug         Aug-15           WeekDay 33          15                   15          201308       2013-Q3                    2013-Q4              2013
2013-08-16   2013        Q3      8           August                         16          Friday                         2013-Aug         Aug-16           WeekDay 33          16                   16          201308       2013-Q3                    2013-Q4              2013
2013-08-17   2013        Q3      8           August                         17          Saturday                       2013-Aug         Aug-17           WeekEnd 33          17                   17          201308       2013-Q3                    2013-Q4              2013
2013-08-18   2013        Q3      8           August                         18          Sunday                         2013-Aug         Aug-18           WeekEnd 34          18                   18          201308       2013-Q3                    2013-Q4              2013
2013-08-19   2013        Q3      8           August                         19          Monday                         2013-Aug         Aug-19           WeekDay 34          19                   19          201308       2013-Q3                    2013-Q4              2013
2013-08-20   2013        Q3      8           August                         20          Tuesday                        2013-Aug         Aug-20           WeekDay 34          20                   20          201308       2013-Q3                    2013-Q4              2013
2013-08-21   2013        Q3      8           August                         21          Wednesday                      2013-Aug         Aug-21           WeekDay 34          21                   21          201308       2013-Q3                    2013-Q4              2013
2013-08-22   2013        Q3      8           August                         22          Thursday                       2013-Aug         Aug-22           WeekDay 34          22                   22          201308       2013-Q3                    2013-Q4              2013
2013-08-23   2013        Q3      8           August                         23          Friday                         2013-Aug         Aug-23           WeekDay 34          23                   23          201308       2013-Q3                    2013-Q4              2013
2013-08-24   2013        Q3      8           August                         24          Saturday                       2013-Aug         Aug-24           WeekEnd 34          24                   24          201308       2013-Q3                    2013-Q4              2013
2013-08-25   2013        Q3      8           August                         25          Sunday                         2013-Aug         Aug-25           WeekEnd 35          25                   25          201308       2013-Q3                    2013-Q4              2013
2013-08-26   2013        Q3      8           August                         26          Monday                         2013-Aug         Aug-26           WeekDay 35          26                   26          201308       2013-Q3                    2013-Q4              2013
2013-08-27   2013        Q3      8           August                         27          Tuesday                        2013-Aug         Aug-27           WeekDay 35          27                   27          201308       2013-Q3                    2013-Q4              2013
2013-08-28   2013        Q3      8           August                         28          Wednesday                      2013-Aug         Aug-28           WeekDay 35          28                   28          201308       2013-Q3                    2013-Q4              2013
2013-08-29   2013        Q3      8           August                         29          Thursday                       2013-Aug         Aug-29           WeekDay 35          29                   29          201308       2013-Q3                    2013-Q4              2013
2013-08-30   2013        Q3      8           August                         30          Friday                         2013-Aug         Aug-30           WeekDay 35          30                   30          201308       2013-Q3                    2013-Q4              2013
2013-08-31   2013        Q3      8           August                         31          Saturday                       2013-Aug         Aug-31           WeekEnd 35          31                   31          201308       2013-Q3                    2013-Q4              2013
2013-09-01   2013        Q3      9           September                      1           Sunday                         2013-Sep         Sep-1            WeekEnd 36          1                    1           201309       2013-Q3                    2013-Q4              2013
2013-09-02   2013        Q3      9           September                      2           Monday                         2013-Sep         Sep-2            WeekDay 36          2                    2           201309       2013-Q3                    2013-Q4              2013
2013-09-03   2013        Q3      9           September                      3           Tuesday                        2013-Sep         Sep-3            WeekDay 36          3                    3           201309       2013-Q3                    2013-Q4              2013
2013-09-04   2013        Q3      9           September                      4           Wednesday                      2013-Sep         Sep-4            WeekDay 36          4                    4           201309       2013-Q3                    2013-Q4              2013
2013-09-05   2013        Q3      9           September                      5           Thursday                       2013-Sep         Sep-5            WeekDay 36          5                    5           201309       2013-Q3                    2013-Q4              2013
2013-09-06   2013        Q3      9           September                      6           Friday                         2013-Sep         Sep-6            WeekDay 36          6                    6           201309       2013-Q3                    2013-Q4              2013
2013-09-07   2013        Q3      9           September                      7           Saturday                       2013-Sep         Sep-7            WeekEnd 36          7                    7           201309       2013-Q3                    2013-Q4              2013
2013-09-08   2013        Q3      9           September                      8           Sunday                         2013-Sep         Sep-8            WeekEnd 37          8                    8           201309       2013-Q3                    2013-Q4              2013
2013-09-09   2013        Q3      9           September                      9           Monday                         2013-Sep         Sep-9            WeekDay 37          9                    9           201309       2013-Q3                    2013-Q4              2013
2013-09-10   2013        Q3      9           September                      10          Tuesday                        2013-Sep         Sep-10           WeekDay 37          10                   10          201309       2013-Q3                    2013-Q4              2013
2013-09-11   2013        Q3      9           September                      11          Wednesday                      2013-Sep         Sep-11           WeekDay 37          11                   11          201309       2013-Q3                    2013-Q4              2013
2013-09-12   2013        Q3      9           September                      12          Thursday                       2013-Sep         Sep-12           WeekDay 37          12                   12          201309       2013-Q3                    2013-Q4              2013
2013-09-13   2013        Q3      9           September                      13          Friday                         2013-Sep         Sep-13           WeekDay 37          13                   13          201309       2013-Q3                    2013-Q4              2013
2013-09-14   2013        Q3      9           September                      14          Saturday                       2013-Sep         Sep-14           WeekEnd 37          14                   14          201309       2013-Q3                    2013-Q4              2013
2013-09-15   2013        Q3      9           September                      15          Sunday                         2013-Sep         Sep-15           WeekEnd 38          15                   15          201309       2013-Q3                    2013-Q4              2013
2013-09-16   2013        Q3      9           September                      16          Monday                         2013-Sep         Sep-16           WeekDay 38          16                   16          201309       2013-Q3                    2013-Q4              2013
2013-09-17   2013        Q3      9           September                      17          Tuesday                        2013-Sep         Sep-17           WeekDay 38          17                   17          201309       2013-Q3                    2013-Q4              2013
2013-09-18   2013        Q3      9           September                      18          Wednesday                      2013-Sep         Sep-18           WeekDay 38          18                   18          201309       2013-Q3                    2013-Q4              2013
2013-09-19   2013        Q3      9           September                      19          Thursday                       2013-Sep         Sep-19           WeekDay 38          19                   19          201309       2013-Q3                    2013-Q4              2013
2013-09-20   2013        Q3      9           September                      20          Friday                         2013-Sep         Sep-20           WeekDay 38          20                   20          201309       2013-Q3                    2013-Q4              2013
2013-09-21   2013        Q3      9           September                      21          Saturday                       2013-Sep         Sep-21           WeekEnd 38          21                   21          201309       2013-Q3                    2013-Q4              2013
2013-09-22   2013        Q3      9           September                      22          Sunday                         2013-Sep         Sep-22           WeekEnd 39          22                   22          201309       2013-Q3                    2013-Q4              2013
2013-09-23   2013        Q3      9           September                      23          Monday                         2013-Sep         Sep-23           WeekDay 39          23                   23          201309       2013-Q3                    2013-Q4              2013
2013-09-24   2013        Q3      9           September                      24          Tuesday                        2013-Sep         Sep-24           WeekDay 39          24                   24          201309       2013-Q3                    2013-Q4              2013
2013-09-25   2013        Q3      9           September                      25          Wednesday                      2013-Sep         Sep-25           WeekDay 39          25                   25          201309       2013-Q3                    2013-Q4              2013
2013-09-26   2013        Q3      9           September                      26          Thursday                       2013-Sep         Sep-26           WeekDay 39          26                   26          201309       2013-Q3                    2013-Q4              2013
2013-09-27   2013        Q3      9           September                      27          Friday                         2013-Sep         Sep-27           WeekDay 39          27                   27          201309       2013-Q3                    2013-Q4              2013
2013-09-28   2013        Q3      9           September                      28          Saturday                       2013-Sep         Sep-28           WeekEnd 39          28                   28          201309       2013-Q3                    2013-Q4              2013
2013-09-29   2013        Q3      9           September                      29          Sunday                         2013-Sep         Sep-29           WeekEnd 40          29                   29          201309       2013-Q3                    2013-Q4              2013
2013-09-30   2013        Q3      9           September                      30          Monday                         2013-Sep         Sep-30           WeekDay 40          30                   30          201309       2013-Q3                    2013-Q4              2013
2013-10-01   2013        Q4      10          October                        1           Tuesday                        2013-Oct         Oct-1            WeekDay 40          1                    1           201310       2013-Q4                    2013-Q4              2013
2013-10-02   2013        Q4      10          October                        2           Wednesday                      2013-Oct         Oct-2            WeekDay 40          2                    2           201310       2013-Q4                    2013-Q4              2013
2013-10-03   2013        Q4      10          October                        3           Thursday                       2013-Oct         Oct-3            WeekDay 40          3                    3           201310       2013-Q4                    2013-Q4              2013
2013-10-04   2013        Q4      10          October                        4           Friday                         2013-Oct         Oct-4            WeekDay 40          4                    4           201310       2013-Q4                    2013-Q4              2013
2013-10-05   2013        Q4      10          October                        5           Saturday                       2013-Oct         Oct-5            WeekEnd 40          5                    5           201310       2013-Q4                    2013-Q4              2013
2013-10-06   2013        Q4      10          October                        6           Sunday                         2013-Oct         Oct-6            WeekEnd 41          6                    6           201310       2013-Q4                    2013-Q4              2013
2013-10-07   2013        Q4      10          October                        7           Monday                         2013-Oct         Oct-7            WeekDay 41          7                    7           201310       2013-Q4                    2013-Q4              2013
2013-10-08   2013        Q4      10          October                        8           Tuesday                        2013-Oct         Oct-8            WeekDay 41          8                    8           201310       2013-Q4                    2013-Q4              2013
2013-10-09   2013        Q4      10          October                        9           Wednesday                      2013-Oct         Oct-9            WeekDay 41          9                    9           201310       2013-Q4                    2013-Q4              2013
2013-10-10   2013        Q4      10          October                        10          Thursday                       2013-Oct         Oct-10           WeekDay 41          10                   10          201310       2013-Q4                    2013-Q4              2013
2013-10-11   2013        Q4      10          October                        11          Friday                         2013-Oct         Oct-11           WeekDay 41          11                   11          201310       2013-Q4                    2013-Q4              2013
2013-10-12   2013        Q4      10          October                        12          Saturday                       2013-Oct         Oct-12           WeekEnd 41          12                   12          201310       2013-Q4                    2013-Q4              2013
2013-10-13   2013        Q4      10          October                        13          Sunday                         2013-Oct         Oct-13           WeekEnd 42          13                   13          201310       2013-Q4                    2013-Q4              2013
2013-10-14   2013        Q4      10          October                        14          Monday                         2013-Oct         Oct-14           WeekDay 42          14                   14          201310       2013-Q4                    2013-Q4              2013
2013-10-15   2013        Q4      10          October                        15          Tuesday                        2013-Oct         Oct-15           WeekDay 42          15                   15          201310       2013-Q4                    2013-Q4              2013
2013-10-16   2013        Q4      10          October                        16          Wednesday                      2013-Oct         Oct-16           WeekDay 42          16                   16          201310       2013-Q4                    2013-Q4              2013
2013-10-17   2013        Q4      10          October                        17          Thursday                       2013-Oct         Oct-17           WeekDay 42          17                   17          201310       2013-Q4                    2013-Q4              2013
2013-10-18   2013        Q4      10          October                        18          Friday                         2013-Oct         Oct-18           WeekDay 42          18                   18          201310       2013-Q4                    2013-Q4              2013
2013-10-19   2013        Q4      10          October                        19          Saturday                       2013-Oct         Oct-19           WeekEnd 42          19                   19          201310       2013-Q4                    2013-Q4              2013
2013-10-20   2013        Q4      10          October                        20          Sunday                         2013-Oct         Oct-20           WeekEnd 43          20                   20          201310       2013-Q4                    2013-Q4              2013
2013-10-21   2013        Q4      10          October                        21          Monday                         2013-Oct         Oct-21           WeekDay 43          21                   21          201310       2013-Q4                    2013-Q4              2013
2013-10-22   2013        Q4      10          October                        22          Tuesday                        2013-Oct         Oct-22           WeekDay 43          22                   22          201310       2013-Q4                    2013-Q4              2013
2013-10-23   2013        Q4      10          October                        23          Wednesday                      2013-Oct         Oct-23           WeekDay 43          23                   23          201310       2013-Q4                    2013-Q4              2013
2013-10-24   2013        Q4      10          October                        24          Thursday                       2013-Oct         Oct-24           WeekDay 43          24                   24          201310       2013-Q4                    2013-Q4              2013
2013-10-25   2013        Q4      10          October                        25          Friday                         2013-Oct         Oct-25           WeekDay 43          25                   25          201310       2013-Q4                    2013-Q4              2013
2013-10-26   2013        Q4      10          October                        26          Saturday                       2013-Oct         Oct-26           WeekEnd 43          26                   26          201310       2013-Q4                    2013-Q4              2013
2013-10-27   2013        Q4      10          October                        27          Sunday                         2013-Oct         Oct-27           WeekEnd 44          27                   27          201310       2013-Q4                    2013-Q4              2013
2013-10-28   2013        Q4      10          October                        28          Monday                         2013-Oct         Oct-28           WeekDay 44          28                   28          201310       2013-Q4                    2013-Q4              2013
2013-10-29   2013        Q4      10          October                        29          Tuesday                        2013-Oct         Oct-29           WeekDay 44          29                   29          201310       2013-Q4                    2013-Q4              2013
2013-10-30   2013        Q4      10          October                        30          Wednesday                      2013-Oct         Oct-30           WeekDay 44          30                   30          201310       2013-Q4                    2013-Q4              2013
2013-10-31   2013        Q4      10          October                        31          Thursday                       2013-Oct         Oct-31           WeekDay 44          31                   31          201310       2013-Q4                    2013-Q4              2013
2013-11-01   2013        Q4      11          November                       1           Friday                         2013-Nov         Nov-1            WeekDay 44          1                    1           201311       2013-Q4                    2013-Q4              2013
2013-11-02   2013        Q4      11          November                       2           Saturday                       2013-Nov         Nov-2            WeekEnd 44          2                    2           201311       2013-Q4                    2013-Q4              2013
2013-11-03   2013        Q4      11          November                       3           Sunday                         2013-Nov         Nov-3            WeekEnd 45          3                    3           201311       2013-Q4                    2013-Q4              2013
2013-11-04   2013        Q4      11          November                       4           Monday                         2013-Nov         Nov-4            WeekDay 45          4                    4           201311       2013-Q4                    2013-Q4              2013
2013-11-05   2013        Q4      11          November                       5           Tuesday                        2013-Nov         Nov-5            WeekDay 45          5                    5           201311       2013-Q4                    2013-Q4              2013
2013-11-06   2013        Q4      11          November                       6           Wednesday                      2013-Nov         Nov-6            WeekDay 45          6                    6           201311       2013-Q4                    2013-Q4              2013
2013-11-07   2013        Q4      11          November                       7           Thursday                       2013-Nov         Nov-7            WeekDay 45          7                    7           201311       2013-Q4                    2013-Q4              2013
2013-11-08   2013        Q4      11          November                       8           Friday                         2013-Nov         Nov-8            WeekDay 45          8                    8           201311       2013-Q4                    2013-Q4              2013
2013-11-09   2013        Q4      11          November                       9           Saturday                       2013-Nov         Nov-9            WeekEnd 45          9                    9           201311       2013-Q4                    2013-Q4              2013
2013-11-10   2013        Q4      11          November                       10          Sunday                         2013-Nov         Nov-10           WeekEnd 46          10                   10          201311       2013-Q4                    2013-Q4              2013
2013-11-11   2013        Q4      11          November                       11          Monday                         2013-Nov         Nov-11           WeekDay 46          11                   11          201311       2013-Q4                    2013-Q4              2013
2013-11-12   2013        Q4      11          November                       12          Tuesday                        2013-Nov         Nov-12           WeekDay 46          12                   12          201311       2013-Q4                    2013-Q4              2013
2013-11-13   2013        Q4      11          November                       13          Wednesday                      2013-Nov         Nov-13           WeekDay 46          13                   13          201311       2013-Q4                    2013-Q4              2013
2013-11-14   2013        Q4      11          November                       14          Thursday                       2013-Nov         Nov-14           WeekDay 46          14                   14          201311       2013-Q4                    2013-Q4              2013
2013-11-15   2013        Q4      11          November                       15          Friday                         2013-Nov         Nov-15           WeekDay 46          15                   15          201311       2013-Q4                    2013-Q4              2013
2013-11-16   2013        Q4      11          November                       16          Saturday                       2013-Nov         Nov-16           WeekEnd 46          16                   16          201311       2013-Q4                    2013-Q4              2013
